source,target,weight
história,comportamento,1
história,nojento,1
história,público,1
história,tachou,1
história,histérica,1
história,tempo,1
história,mostrou,1
história,certa,1
história,aline,1
história,enemies,1
história,lovers,1
história,repare,1
história,bem,1
história,tão,3
história,boa,3
história,consciente,3
história,tentou,3
história,transformar,3
história,própria,3
história,história,3
história,tristíssima,3
história,superação,3
história,porque,3
história,soube,3
história,muitíssimo,3
história,privilégio,3
história,quê,3
história,nasceu,3
história,rica,3
história,fingir,3
história,corretíssima,3
história,focar,3
história,maluco,1
história,verde,1
história,tentando,1
história,volta,1
história,fucking,1
história,make,1
história,burrice,1
história,vergonhosa,1
história,again,1
ex,vemos,1
ex,novo,1
ex,tendo,1
ex,faro,1
ex,apurado,1
ex,homi,1
ex,lixo,1
ex,16,1
ex,ana,1
ex,chamada,1
ex,louca,1
ex,baixo,2
ex,apontar,1
ex,comportamento,1
ex,nojento,1
ex,público,1
ex,tachou,1
ex,histérica,1
ex,tempo,1
ex,mostrou,1
ex,certa,1
ex,atual,2
ex,ex,1
ex,fazenda,2
ex,carro,2
ex,expressão,2
ex,popular,2
ex,nome,4
ex,botando,1
ex,milena,2
ex,segundo,1
ex,ajuda,2
ex,direcionando,1
ex,aline,1
ex,riscado,2
ex,namastreta,1
ex,inventando,1
ex,colocou,1
ex,alvo,1
ex,nela,1
ex,faz,1
ex,menor,1
ex,sentido,1
ex,lembra,1
ex,amiga,1
ex,supera,1
vemos,novo,1
vemos,tendo,1
vemos,faro,1
vemos,apurado,1
vemos,homi,1
vemos,lixo,1
vemos,16,1
vemos,ana,1
vemos,chamada,1
vemos,louca,1
vemos,baixo,2
vemos,apontar,1
vemos,comportamento,1
vemos,nojento,1
vemos,público,1
vemos,tachou,1
vemos,histérica,1
vemos,tempo,1
vemos,mostrou,1
vemos,certa,1
novo,tendo,1
novo,faro,1
novo,apurado,1
novo,homi,1
novo,lixo,1
novo,16,1
novo,ana,1
novo,chamada,1
novo,louca,1
novo,baixo,2
novo,apontar,1
novo,comportamento,1
novo,nojento,1
novo,público,1
novo,tachou,1
novo,histérica,1
novo,tempo,1
novo,mostrou,1
novo,certa,2
novo,cheirando,1
novo,trambicagem,1
novo,desse,1
novo,cão,1
novo,caça,1
novo,bicha,1
novo,fortissimo,1
novo,parece,3
novo,índole,1
novo,duvidosa,1
novo,nao,1
novo,suporta,1
novo,fortaleza,1
novo,caras,1
novo,vao,1
novo,embate,1
novo,acabam,1
novo,expostos,1
novo,pensando,1
novo,melhores,1
novo,filmes,1
novo,brasileiros,1
novo,estrearam,1
novo,passado,1
novo,oeste,1
novo,kasa,1
novo,branca,1
novo,freela,4
novo,nada,2
novo,vista,2
novo,coisas,2
novo,melhoram,2
novo,fala,2
novo,pegar,2
novo,piora,2
novo,novo,1
novo,viveu,1
novo,2020,1
novo,comigo,1
novo,passei,1
novo,puta,1
novo,pariu,1
novo,nãooooooooooooooooooo,1
novo,quero,1
novo,sofrer,1
novo,naaao,1
novo,fez,1
novo,lembrar,1
novo,fiz,1
novo,animal,1
novo,crossing,1
novo,época,1
novo,20,1
novo,atualizei,1
novo,graças,1
novo,telegram,1
novo,po,1
novo,possivel,1
novo,botaram,1
novo,duro,1
novo,dorme,1
novo,vtnc,1
novo,assim,1
tendo,faro,1
tendo,apurado,1
tendo,homi,1
tendo,lixo,1
tendo,16,1
tendo,ana,1
tendo,chamada,1
tendo,louca,1
tendo,baixo,2
tendo,apontar,1
tendo,comportamento,1
tendo,nojento,1
tendo,público,1
tendo,tachou,1
tendo,histérica,1
tendo,tempo,1
tendo,mostrou,1
tendo,certa,1
faro,apurado,1
faro,homi,1
faro,lixo,1
faro,16,1
faro,ana,1
faro,chamada,1
faro,louca,1
faro,baixo,2
faro,apontar,1
faro,comportamento,1
faro,nojento,1
faro,público,1
faro,tachou,1
faro,histérica,1
faro,tempo,1
faro,mostrou,1
faro,certa,1
faro,meter,1
faro,brigar,1
faro,outro,1
faro,suposto,1
faro,pedofilo,1
faro,musa,1
faro,malandro,1
apurado,homi,1
apurado,lixo,1
apurado,16,1
apurado,ana,1
apurado,chamada,1
apurado,louca,1
apurado,baixo,2
apurado,apontar,1
apurado,comportamento,1
apurado,nojento,1
apurado,público,1
apurado,tachou,1
apurado,histérica,1
apurado,tempo,1
apurado,mostrou,1
apurado,certa,1
homi,lixo,1
homi,16,1
homi,ana,1
homi,chamada,1
homi,louca,1
homi,baixo,2
homi,apontar,1
homi,comportamento,1
homi,nojento,1
homi,público,1
homi,tachou,1
homi,histérica,1
homi,tempo,1
homi,mostrou,1
homi,certa,1
lixo,16,1
lixo,ana,1
lixo,chamada,1
lixo,louca,1
lixo,baixo,2
lixo,apontar,1
lixo,comportamento,1
lixo,nojento,1
lixo,público,1
lixo,tachou,1
lixo,histérica,1
lixo,tempo,1
lixo,mostrou,1
lixo,certa,1
16,ana,1
16,chamada,1
16,louca,1
16,baixo,2
16,apontar,1
16,comportamento,1
16,nojento,1
16,público,1
16,tachou,1
16,histérica,1
16,tempo,1
16,mostrou,1
16,certa,1
16,anunciada,1
16,veterana,1
ana,chamada,1
ana,louca,1
ana,baixo,2
ana,apontar,1
ana,comportamento,1
ana,nojento,1
ana,público,1
ana,tachou,1
ana,histérica,1
ana,tempo,1
ana,mostrou,1
ana,certa,1
ana,gostei,1
ana,diva,1
ana,contar,1
ana,defendeu,1
ana,isabelle,1
ana,nogueira,1
ana,vença,1
ana,26,1
ana,isa,1
ana,sei,1
ana,leve,1
ana,contribuição,1
ana,2,2
ana,veteranos,1
ana,edições,1
ana,acompanhei,1
ana,extremamente,1
ana,carismática,1
ana,gerar,1
ana,entretenimento,1
ana,espontâneo,1
ana,alguém,1
ana,interessante,1
ana,acompanhar,1
ana,externar,1
ana,sentimentos,1
chamada,louca,1
chamada,baixo,2
chamada,apontar,1
chamada,comportamento,1
chamada,nojento,1
chamada,público,1
chamada,tachou,1
chamada,histérica,1
chamada,tempo,1
chamada,mostrou,1
chamada,certa,1
louca,baixo,2
louca,apontar,1
louca,comportamento,1
louca,nojento,1
louca,público,1
louca,tachou,1
louca,histérica,1
louca,tempo,1
louca,mostrou,1
louca,certa,1
baixo,apontar,2
baixo,comportamento,2
baixo,nojento,2
baixo,público,2
baixo,tachou,2
baixo,histérica,2
baixo,baixo,1
baixo,tempo,2
baixo,mostrou,2
baixo,certa,2
baixo,desonestidade,1
baixo,dessa,1
baixo,crente,1
baixo,pilantra,1
baixo,normal,1
baixo,consegue,1
baixo,imaginar,1
baixo,alcançar,1
baixo,ponto,1
baixo,desgraçada,1
baixo,fiquei,1
baixo,tão,1
baixo,chocada,1
baixo,fez,1
baixo,gravei,1
baixo,exibido,1
apontar,comportamento,1
apontar,nojento,1
apontar,público,1
apontar,tachou,1
apontar,histérica,1
apontar,tempo,1
apontar,mostrou,1
apontar,certa,1
comportamento,nojento,1
comportamento,público,1
comportamento,tachou,1
comportamento,histérica,1
comportamento,tempo,1
comportamento,mostrou,1
comportamento,certa,1
nojento,público,1
nojento,tachou,1
nojento,histérica,1
nojento,tempo,1
nojento,mostrou,1
nojento,certa,1
público,tachou,1
público,histérica,1
público,tempo,1
público,mostrou,1
público,certa,1
público,video,1
público,recomendando,1
público,jones,1
público,manoel,1
público,pensando,1
público,esquerda,1
público,usa,1
público,pouco,1
público,sistema,1
público,recomendações,1
público,outros,2
público,participantes,1
público,possam,1
público,recomendar,1
público,comunicadores,1
público,ajudar,1
público,ampliar,1
público,direita,1
público,usou,1
público,forte,1
tachou,histérica,1
tachou,tempo,1
tachou,mostrou,1
tachou,certa,1
histérica,tempo,1
histérica,mostrou,1
histérica,certa,1
tempo,mostrou,1
tempo,certa,1
tempo,nada,1
tempo,resolve,1
tempo,comer,1
tempo,cy,1
tempo,frígido,1
tempo,passar,1
mostrou,certa,1
certa,cheirando,1
certa,trambicagem,1
certa,desse,1
certa,cão,1
certa,caça,1
certa,bicha,1
certa,fortissimo,1
certa,parece,1
certa,índole,1
certa,duvidosa,1
certa,nao,1
certa,suporta,1
certa,fortaleza,1
certa,caras,1
certa,vao,1
certa,embate,1
certa,acabam,1
certa,expostos,1
plateia,aplaudindo,1
plateia,participação,1
plateia,corretíssimo,1
plateia,tadeu,1
aplaudindo,participação,1
aplaudindo,corretíssimo,1
aplaudindo,tadeu,1
participação,corretíssimo,1
participação,tadeu,1
participação,acho,1
participação,tãããão,1
participação,interessante,1
participação,difere,1
participação,tantas,1
participação,pessoas,2
participação,abertas,1
participação,afinidade,1
participação,experiência,1
participação,completamente,1
participação,diferente,1
corretíssimo,tadeu,1
catei,respeito,1
catei,moça,1
catei,acho,1
catei,devia,1
catei,participar,1
catei,primeira,1
respeito,moça,1
respeito,acho,1
respeito,devia,1
respeito,participar,1
respeito,primeira,1
moça,acho,1
moça,devia,1
moça,participar,1
moça,primeira,1
moça,episódio,1
moça,assédio,2
moça,religioso,1
moça,daquele,1
moça,jeito,1
moça,bem,1
moça,desonesto,1
moça,pediu,1
moça,algo,1
moça,causou,1
moça,nele,1
moça,engasgo,1
moça,garganta,1
moça,fez,1
moça,negou,1
moça,gigante,1
moça,quero,1
moça,tarde,1
acho,devia,1
acho,participar,1
acho,primeira,1
acho,vira,1
acho,crossover,1
acho,catch,1
acho,predator,1
acho,lindo,1
acho,tãããão,1
acho,interessante,1
acho,difere,1
acho,tantas,1
acho,pessoas,2
acho,abertas,1
acho,afinidade,1
acho,experiência,1
acho,completamente,1
acho,diferente,1
devia,participar,1
devia,primeira,1
devia,mocreio,1
devia,achando,1
devia,passar,1
devia,perna,1
devia,10,1
participar,primeira,1
primeira,sigo,1
primeira,insta,1
primeira,extremamente,1
primeira,carismatica,1
primeira,querida,1
primeira,correta,1
primeira,posicionamentos,1
primeira,outras,1
primeira,sonham,1
impressiona,ñ,1
impressiona,discurso,1
impressiona,alereality,1
ñ,discurso,1
ñ,alereality,1
discurso,alereality,1
alereality,tanta,1
alereality,mexer,2
alereality,justamente,1
alereality,babaca,1
alereality,defende,1
alereality,cotas,2
alereality,raciais,1
alereality,solange,1
alereality,couto,1
alereality,atacar,1
alereality,brinquedo,1
alereality,legendário,1
alereality,eliminou,1
alereality,passado,1
alereality,forever,1
orar,expulsa,1
orar,hj,1
expulsa,hj,1
viciada,devolver,1
viciada,desconforto,1
viciada,difícil,1
viciada,acompanhar,1
viciada,decide,1
viciada,chapiscar,1
viciada,alguém,1
viciada,tão,1
viciada,fácil,1
viciada,odiar,1
devolver,desconforto,1
devolver,difícil,1
devolver,acompanhar,1
devolver,decide,1
devolver,chapiscar,1
devolver,alguém,1
devolver,tão,1
devolver,fácil,1
devolver,odiar,1
desconforto,difícil,1
desconforto,acompanhar,1
desconforto,decide,1
desconforto,chapiscar,1
desconforto,alguém,1
desconforto,tão,1
desconforto,fácil,1
desconforto,odiar,1
difícil,acompanhar,1
difícil,decide,1
difícil,chapiscar,1
difícil,alguém,1
difícil,tão,1
difícil,fácil,1
difícil,odiar,1
difícil,volta,1
difícil,b,1
difícil,agente,1
difícil,secreto,1
difícil,engane,1
difícil,viver,1
difícil,cinema,1
acompanhar,decide,1
acompanhar,chapiscar,1
acompanhar,alguém,2
acompanhar,tão,1
acompanhar,fácil,1
acompanhar,odiar,1
acompanhar,2020,1
acompanhar,comecei,1
acompanhar,achava,1
acompanhar,escroto,1
acompanhar,tratavam,1
acompanhar,dentro,1
acompanhar,respeitado,1
acompanhar,indagaram,1
acompanhar,pente,1
acompanhar,usava,1
acompanhar,cabelo,1
acompanhar,resposta,1
acompanhar,digna,1
acompanhar,ilustração,1
acompanhar,fico,1
acompanhar,feliz,1
acompanhar,volta,1
acompanhar,espero,1
acompanhar,ganhe,1
acompanhar,dessa,1
acompanhar,sei,1
acompanhar,leve,1
acompanhar,contribuição,1
acompanhar,2,2
acompanhar,veteranos,1
acompanhar,edições,1
acompanhar,acompanhei,1
acompanhar,extremamente,1
acompanhar,carismática,1
acompanhar,gerar,1
acompanhar,entretenimento,1
acompanhar,espontâneo,1
acompanhar,interessante,1
acompanhar,externar,1
acompanhar,sentimentos,1
decide,chapiscar,1
decide,alguém,1
decide,tão,1
decide,fácil,1
decide,odiar,1
chapiscar,alguém,1
chapiscar,tão,1
chapiscar,fácil,1
chapiscar,odiar,1
alguém,tão,1
alguém,fácil,1
alguém,odiar,1
alguém,acabei,1
alguém,corte,1
alguém,one,2
alguém,piece,2
alguém,infelizmente,1
alguém,existe,1
alguém,competição,1
alguém,trata,1
alguém,anime,1
alguém,mudar,1
alguém,categoria,1
alguém,novela,1
alguém,filme,1
alguém,consegue,1
alguém,bater,1
alguém,frente,1
alguém,discussão,1
alguém,sei,1
alguém,leve,1
alguém,contribuição,1
alguém,2,2
alguém,veteranos,1
alguém,edições,1
alguém,acompanhei,1
alguém,extremamente,1
alguém,carismática,1
alguém,gerar,1
alguém,entretenimento,1
alguém,espontâneo,1
alguém,interessante,1
alguém,externar,1
alguém,sentimentos,1
tão,fácil,1
tão,odiar,1
tão,passa,2
tão,povo,2
tão,aprende,2
tão,jogando,2
tão,enredo,2
tão,todinho,2
tão,colo,2
tão,passam,2
tão,p,4
tão,caso,2
tão,tão,1
tão,dando,2
tão,hahahaha,2
tão,desonestidade,1
tão,dessa,1
tão,crente,1
tão,pilantra,1
tão,normal,1
tão,consegue,1
tão,imaginar,1
tão,alcançar,1
tão,ponto,1
tão,desgraçada,1
tão,fiquei,1
tão,chocada,1
tão,fez,1
tão,gravei,1
tão,exibido,1
tão,boa,1
tão,consciente,1
tão,tentou,1
tão,transformar,1
tão,própria,1
tão,tristíssima,1
tão,superação,1
tão,porque,1
tão,soube,1
tão,muitíssimo,1
tão,privilégio,1
tão,quê,1
tão,nasceu,1
tão,rica,1
tão,fingir,1
tão,corretíssima,1
tão,focar,1
tão,sei,1
tão,engraçado,1
tão,peraí,3
tão,deixou,1
tão,espetáculo,1
tão,sucesso,1
tão,irmãos,1
tão,karamázov,1
tão,chegou,1
tão,premiado,1
tão,prêmio,2
tão,bibi,1
tão,ferreria,1
tão,levado,1
tão,sério,1
tão,assim,1
fácil,odiar,1
fácil,entregaram,1
fácil,rápido,1
tanta,mexer,2
tanta,justamente,1
tanta,babaca,1
mexer,mexer,1
mexer,justamente,2
mexer,babaca,2
justamente,babaca,1
emprego,home,1
emprego,office,1
emprego,tortura,1
home,office,1
home,tortura,1
home,deprimente,1
home,causa,2
home,mim,1
home,eh,1
home,grande,1
home,decepção,1
home,vários,1
home,sentidos,1
home,desse,1
home,apesar,1
home,interesse,1
home,fomo,1
office,tortura,1
tortura,pois,1
tortura,mulher,1
tortura,branca,1
tortura,privilegiada,1
tortura,precisa,1
tortura,dentro,1
tortura,quarto,1
tortura,branco,1
tortura,simmm,1
tortura,explorar,1
tortura,desigualdades,1
tortura,sociais,1
tortura,tampa,1
tortura,fome,1
tortura,entretenimento,1
tortura,cotas,1
tortura,raciais,1
tortura,reparação,1
tortura,histórica,1
aline,aceita,1
aline,realmente,1
aline,cagando,1
aline,kkkkkkkkk,1
aline,porque,1
aline,ataca,1
aline,tanto,1
aline,obcecada,1
aline,querendo,2
aline,assédio,1
aline,levantar,1
aline,época,1
aline,parece,1
aline,comparar,1
aline,coisas,1
aline,entendi,1
aline,ansiosa,2
aline,converse,2
aline,instrua,2
aline,sugeriu,3
aline,quarto,2
aline,líder,2
aline,imagina,2
aline,bonito,2
aline,vivo,4
aline,aline,1
aline,usando,2
aline,crime,2
aline,aconteceu,2
aline,dentro,2
aline,linkar,2
aline,passar,2
aline,vergonha,2
aline,rede,2
aline,nacional,2
aline,enemies,1
aline,lovers,1
aline,repare,1
aline,bem,1
aline,botando,1
aline,milena,3
aline,segundo,1
aline,ajuda,2
aline,direcionando,1
aline,riscado,2
aline,namastreta,1
aline,26,1
aline,diz,1
aline,autocentrista,1
aline,ssó,1
aline,faz,1
aline,eh,1
aline,chata,1
aline,p,1
aline,caralho,1
aline,paga,1
aline,evoluída,1
aline,resgatando,1
aline,10,2
aline,achando,1
aline,grande,1
aline,mousse,1
aline,filha,1
aline,viver,1
aline,ngm,1
aline,liga,1
aline,roupa,1
aline,campos,1
aline,deve,1
aline,sarau,1
aline,cortou,1
aline,ideia,1
aline,raiz,1
aceita,realmente,1
aceita,cagando,1
aceita,kkkkkkkkk,1
realmente,cagando,1
realmente,kkkkkkkkk,1
realmente,melhor,1
realmente,elenco,1
realmente,últimos,1
realmente,tempos,1
realmente,sol,1
realmente,iarnuô,1
realmente,camarotes,1
realmente,famosos,1
realmente,dona,1
realmente,jura,1
realmente,henri,1
realmente,castelli,1
realmente,vibe,1
realmente,artistas,1
realmente,amar,1
realmente,doido,1
cagando,kkkkkkkkk,1
cheirando,trambicagem,1
cheirando,desse,1
cheirando,cão,1
cheirando,caça,1
cheirando,bicha,1
cheirando,fortissimo,1
cheirando,parece,1
cheirando,índole,1
cheirando,duvidosa,1
cheirando,nao,1
cheirando,suporta,1
cheirando,fortaleza,1
cheirando,caras,1
cheirando,vao,1
cheirando,embate,1
cheirando,acabam,1
cheirando,expostos,1
trambicagem,desse,1
trambicagem,cão,1
trambicagem,caça,1
trambicagem,bicha,1
trambicagem,fortissimo,1
trambicagem,parece,1
trambicagem,índole,1
trambicagem,duvidosa,1
trambicagem,nao,1
trambicagem,suporta,1
trambicagem,fortaleza,1
trambicagem,caras,1
trambicagem,vao,1
trambicagem,embate,1
trambicagem,acabam,1
trambicagem,expostos,1
desse,cão,1
desse,caça,1
desse,bicha,1
desse,fortissimo,1
desse,parece,1
desse,índole,1
desse,duvidosa,1
desse,nao,1
desse,suporta,1
desse,fortaleza,1
desse,caras,1
desse,vao,1
desse,embate,1
desse,acabam,1
desse,expostos,1
desse,monas,1
desse,choque,1
desse,simplesmente,1
desse,dona,1
desse,movimento,1
desse,dentro,1
desse,envolvido,1
desse,mamãezinha,1
desse,deprimente,1
desse,causa,2
desse,mim,1
desse,eh,1
desse,grande,1
desse,decepção,1
desse,vários,1
desse,sentidos,1
desse,apesar,1
desse,interesse,1
desse,fomo,1
cão,caça,1
cão,bicha,1
cão,fortissimo,1
cão,parece,1
cão,índole,1
cão,duvidosa,1
cão,nao,1
cão,suporta,1
cão,fortaleza,1
cão,caras,1
cão,vao,1
cão,embate,1
cão,acabam,1
cão,expostos,1
caça,bicha,1
caça,fortissimo,1
caça,parece,1
caça,índole,1
caça,duvidosa,1
caça,nao,1
caça,suporta,1
caça,fortaleza,1
caça,caras,1
caça,vao,1
caça,embate,1
caça,acabam,1
caça,expostos,1
bicha,fortissimo,1
bicha,parece,1
bicha,índole,1
bicha,duvidosa,1
bicha,nao,1
bicha,suporta,1
bicha,fortaleza,1
bicha,caras,1
bicha,vao,1
bicha,embate,1
bicha,acabam,1
bicha,expostos,1
fortissimo,parece,1
fortissimo,índole,1
fortissimo,duvidosa,1
fortissimo,nao,1
fortissimo,suporta,1
fortissimo,fortaleza,1
fortissimo,caras,1
fortissimo,vao,1
fortissimo,embate,1
fortissimo,acabam,1
fortissimo,expostos,1
parece,índole,1
parece,duvidosa,1
parece,nao,1
parece,suporta,1
parece,fortaleza,1
parece,caras,1
parece,vao,1
parece,embate,1
parece,acabam,1
parece,expostos,1
parece,video,1
parece,explicando,1
parece,homens,1
parece,peixe,1
parece,one,1
parece,piece,1
parece,questão,1
parece,racial,1
parece,envolvida,1
parece,fez,1
parece,cosplay,1
parece,jinbe,1
parece,interessante,1
parece,querendo,2
parece,assédio,1
parece,levantar,1
parece,época,1
parece,comparar,1
parece,coisas,2
parece,entendi,1
parece,freela,2
parece,nada,1
parece,vista,1
parece,melhoram,1
parece,fala,1
parece,pegar,1
parece,piora,1
índole,duvidosa,1
índole,nao,1
índole,suporta,1
índole,fortaleza,1
índole,caras,1
índole,vao,1
índole,embate,1
índole,acabam,1
índole,expostos,1
duvidosa,nao,1
duvidosa,suporta,1
duvidosa,fortaleza,1
duvidosa,caras,1
duvidosa,vao,1
duvidosa,embate,1
duvidosa,acabam,1
duvidosa,expostos,1
nao,suporta,1
nao,fortaleza,1
nao,caras,1
nao,vao,1
nao,embate,1
nao,acabam,1
nao,expostos,1
suporta,fortaleza,1
suporta,caras,1
suporta,vao,1
suporta,embate,1
suporta,acabam,1
suporta,expostos,1
fortaleza,caras,1
fortaleza,vao,1
fortaleza,embate,1
fortaleza,acabam,1
fortaleza,expostos,1
caras,vao,1
caras,embate,1
caras,acabam,1
caras,expostos,1
vao,embate,1
vao,acabam,1
vao,expostos,1
vao,grupinho,1
vao,certo,1
vao,derrotar,1
vao,especificamente,1
embate,acabam,1
embate,expostos,1
acabam,expostos,1
hein,obrigada,1
hein,conversar,1
hein,medita,1
obrigada,conversar,1
obrigada,medita,1
conversar,medita,1
foda,muitos,1
foda,entrássemos,1
foda,chegar,1
foda,mandar,1
foda,qualquer,1
foda,obedeço,1
foda,inclusive,1
foda,1º,1
foda,pódio,1
foda,2º,1
foda,quietinho,1
muitos,entrássemos,1
muitos,chegar,1
muitos,mandar,1
muitos,qualquer,1
muitos,obedeço,1
muitos,inclusive,1
muitos,1º,1
muitos,pódio,1
muitos,2º,1
muitos,quietinho,1
entrássemos,chegar,1
entrássemos,mandar,1
entrássemos,qualquer,1
entrássemos,obedeço,1
entrássemos,inclusive,1
entrássemos,1º,1
entrássemos,pódio,1
entrássemos,2º,1
entrássemos,quietinho,1
chegar,mandar,1
chegar,qualquer,1
chegar,obedeço,1
chegar,inclusive,1
chegar,1º,1
chegar,pódio,2
chegar,2º,1
chegar,quietinho,1
chegar,extremamente,1
chegar,zen,1
chegar,manter,1
chegar,tranquilidade,1
mandar,qualquer,1
mandar,obedeço,1
mandar,inclusive,1
mandar,1º,1
mandar,pódio,1
mandar,2º,1
mandar,quietinho,1
qualquer,obedeço,1
qualquer,inclusive,1
qualquer,1º,1
qualquer,pódio,1
qualquer,2º,1
qualquer,quietinho,1
qualquer,além,1
qualquer,querer,1
qualquer,f,2
qualquer,der,2
qualquer,política,1
qualquer,religião,1
qualquer,porque,1
qualquer,pessoas,1
qualquer,preconceituosas,1
qualquer,escorregar,1
obedeço,inclusive,1
obedeço,1º,1
obedeço,pódio,1
obedeço,2º,1
obedeço,quietinho,1
inclusive,1º,1
inclusive,pódio,1
inclusive,2º,1
inclusive,quietinho,1
inclusive,sei,1
inclusive,sabem,1
inclusive,formei,1
inclusive,faculdade,1
inclusive,pegava,1
inclusive,carona,1
inclusive,centro,1
inclusive,aula,1
1º,pódio,1
1º,2º,1
1º,quietinho,1
pódio,2º,1
pódio,quietinho,1
pódio,extremamente,1
pódio,zen,1
pódio,manter,1
pódio,tranquilidade,1
2º,quietinho,1
video,explicando,1
video,homens,1
video,peixe,1
video,one,1
video,piece,1
video,questão,1
video,racial,1
video,envolvida,1
video,fez,1
video,cosplay,1
video,jinbe,1
video,interessante,1
video,recomendando,1
video,jones,1
video,manoel,1
video,pensando,1
video,esquerda,1
video,usa,1
video,pouco,1
video,sistema,1
video,recomendações,1
video,outros,2
video,participantes,1
video,possam,1
video,recomendar,1
video,comunicadores,1
video,ajudar,1
video,ampliar,1
video,direita,1
video,usou,1
video,forte,1
explicando,homens,1
explicando,peixe,1
explicando,one,1
explicando,piece,1
explicando,questão,1
explicando,racial,1
explicando,envolvida,1
explicando,fez,1
explicando,cosplay,1
explicando,jinbe,1
explicando,interessante,1
homens,peixe,1
homens,one,1
homens,piece,1
homens,questão,1
homens,racial,1
homens,envolvida,1
homens,fez,1
homens,cosplay,1
homens,jinbe,1
homens,interessante,1
peixe,one,1
peixe,piece,1
peixe,questão,1
peixe,racial,1
peixe,envolvida,1
peixe,fez,1
peixe,cosplay,1
peixe,jinbe,1
peixe,interessante,1
one,piece,5
one,questão,1
one,racial,1
one,envolvida,1
one,fez,1
one,cosplay,1
one,jinbe,1
one,interessante,1
one,acabei,2
one,corte,2
one,infelizmente,2
one,existe,2
one,competição,2
one,one,1
one,trata,2
one,anime,2
one,mudar,2
one,categoria,2
one,novela,2
one,filme,2
one,consegue,2
one,bater,2
one,frente,2
one,discussão,2
piece,questão,1
piece,racial,1
piece,envolvida,1
piece,fez,1
piece,cosplay,1
piece,jinbe,1
piece,interessante,1
piece,acabei,2
piece,corte,2
piece,infelizmente,2
piece,existe,2
piece,competição,2
piece,piece,1
piece,trata,2
piece,anime,2
piece,mudar,2
piece,categoria,2
piece,novela,2
piece,filme,2
piece,consegue,2
piece,bater,2
piece,frente,2
piece,discussão,2
questão,racial,1
questão,envolvida,1
questão,fez,1
questão,cosplay,1
questão,jinbe,1
questão,interessante,1
racial,envolvida,1
racial,fez,1
racial,cosplay,1
racial,jinbe,1
racial,interessante,1
racial,josé,1
racial,diogo,1
racial,cotrim,1
racial,aula,1
racial,cota,1
racial,mulheres,1
racial,pretas,1
envolvida,fez,1
envolvida,cosplay,1
envolvida,jinbe,1
envolvida,interessante,1
fez,cosplay,1
fez,jinbe,1
fez,interessante,1
fez,desonestidade,1
fez,dessa,1
fez,crente,1
fez,pilantra,1
fez,normal,1
fez,consegue,1
fez,imaginar,1
fez,alcançar,1
fez,ponto,1
fez,desgraçada,1
fez,fiquei,1
fez,chocada,1
fez,gravei,1
fez,exibido,1
fez,episódio,1
fez,assédio,2
fez,religioso,1
fez,daquele,1
fez,jeito,1
fez,bem,1
fez,desonesto,1
fez,pediu,1
fez,algo,1
fez,causou,1
fez,nele,1
fez,engasgo,1
fez,garganta,1
fez,negou,1
fez,gigante,1
fez,quero,1
fez,tarde,1
fez,lembrar,1
fez,fiz,1
fez,animal,1
fez,crossing,1
fez,época,1
fez,20,1
fez,assim,2
fez,uns,1
fez,filmes,1
cosplay,jinbe,1
cosplay,interessante,1
jinbe,interessante,1
interessante,tãããão,1
interessante,difere,1
interessante,tantas,1
interessante,pessoas,2
interessante,abertas,1
interessante,afinidade,1
interessante,experiência,1
interessante,completamente,1
interessante,diferente,1
interessante,sei,1
interessante,leve,1
interessante,contribuição,1
interessante,2,2
interessante,veteranos,1
interessante,edições,1
interessante,acompanhei,1
interessante,extremamente,1
interessante,carismática,1
interessante,gerar,1
interessante,entretenimento,1
interessante,espontâneo,1
interessante,externar,1
interessante,sentimentos,1
desmascarou,pedófilo,1
desmascarou,2,1
desmascarou,puta,1
desmascarou,pariu,1
desmascarou,bicho,1
pedófilo,2,1
pedófilo,puta,1
pedófilo,pariu,1
pedófilo,bicho,1
pedófilo,olivia,1
pedófilo,benson,1
pedófilo,farejando,1
pedófilo,botando,1
pedófilo,correr,1
2,puta,1
2,pariu,1
2,bicho,1
2,sei,2
2,leve,2
2,contribuição,2
2,veteranos,2
2,2,1
2,edições,2
2,acompanhei,2
2,extremamente,2
2,carismática,2
2,gerar,2
2,entretenimento,2
2,espontâneo,2
2,externar,2
2,sentimentos,2
puta,pariu,3
puta,bicho,1
puta,morrendo,1
puta,jonas,1
puta,brigando,1
puta,barraco,1
puta,delicia,1
puta,serve,1
puta,viveu,1
puta,2020,1
puta,comigo,1
puta,passei,1
puta,nãooooooooooooooooooo,1
puta,quero,1
puta,sofrer,1
puta,naaao,1
puta,moral,1
puta,fico,1
puta,triste,1
puta,ator,1
puta,circuito,1
puta,filmes,1
puta,premiados,1
puta,tirando,1
puta,foto,1
puta,tapetes,1
puta,vermelhos,1
puta,afora,1
pariu,bicho,1
pariu,morrendo,1
pariu,jonas,1
pariu,brigando,1
pariu,barraco,1
pariu,delicia,1
pariu,viveu,1
pariu,2020,1
pariu,comigo,1
pariu,passei,1
pariu,nãooooooooooooooooooo,1
pariu,quero,1
pariu,sofrer,1
pariu,naaao,1
segundo,abusador,1
segundo,sul,1
segundo,ajuda,3
segundo,derrubar,1
segundo,radar,1
segundo,loba,1
segundo,botando,1
segundo,milena,2
segundo,direcionando,1
segundo,riscado,1
segundo,namastreta,1
abusador,sul,1
abusador,ajuda,1
